"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2026-09-08T22","FMPP","Florida Municipal Power Pool","COL","Coal",941,"megawatthours"
"2026-09-08T22","FMPP","Florida Municipal Power Pool","NG","Natural Gas",2011,"megawatthours"
"2026-09-08T22","FMPP","Florida Municipal Power Pool","NUC","Nuclear",131,"megawatthours"
"2026-09-08T22","FMPP","Florida Municipal Power Pool","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","FMPP","Florida Municipal Power Pool","OTH","Other",14,"megawatthours"
"2026-09-08T22","FMPP","Florida Municipal Power Pool","SUN","Solar",113,"megawatthours"
"2026-09-08T22","FPC","Duke Energy Florida, Inc.","COL","Coal",516,"megawatthours"
"2026-09-08T22","FPC","Duke Energy Florida, Inc.","NG","Natural Gas",6814,"megawatthours"
"2026-09-08T22","FPC","Duke Energy Florida, Inc.","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","FPC","Duke Energy Florida, Inc.","OTH","Other",54,"megawatthours"
"2026-09-08T22","FPC","Duke Energy Florida, Inc.","SUN","Solar",1057,"megawatthours"
"2026-09-08T22","FPC","Duke Energy Florida, Inc.","WAT","Hydro",41,"megawatthours"
"2026-09-08T22","FPL","Florida Power & Light Co.","BAT","Battery storage",-1,"megawatthours"
"2026-09-08T22","FPL","Florida Power & Light Co.","NG","Natural Gas",17053,"megawatthours"
"2026-09-08T22","FPL","Florida Power & Light Co.","NUC","Nuclear",3693,"megawatthours"
"2026-09-08T22","FPL","Florida Power & Light Co.","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","FPL","Florida Power & Light Co.","OTH","Other",795,"megawatthours"
"2026-09-08T22","FPL","Florida Power & Light Co.","SNB","Solar with integrated battery storage",94,"megawatthours"
"2026-09-08T22","FPL","Florida Power & Light Co.","SUN","Solar",3039,"megawatthours"
"2026-09-08T22","GCPD","Public Utility District No. 2 of Grant County, Washington","WAT","Hydro",524,"megawatthours"
"2026-09-08T22","GRID","Gridforce Energy Management, LLC","COL","Coal",0,"megawatthours"
"2026-09-08T22","GRID","Gridforce Energy Management, LLC","NG","Natural Gas",1882,"megawatthours"
"2026-09-08T22","GRID","Gridforce Energy Management, LLC","SUN","Solar",125,"megawatthours"
"2026-09-08T22","GRID","Gridforce Energy Management, LLC","WND","Wind",213,"megawatthours"
"2026-09-08T22","GVL","Gainesville Regional Utilities","COL","Coal",0,"megawatthours"
"2026-09-08T22","GVL","Gainesville Regional Utilities","NG","Natural Gas",226,"megawatthours"
"2026-09-08T22","GVL","Gainesville Regional Utilities","OTH","Other",68,"megawatthours"
"2026-09-08T22","GWA","NaturEner Power Watch, LLC","WND","Wind",130,"megawatthours"
"2026-09-08T22","HST","City of Homestead","NG","Natural Gas",0,"megawatthours"
"2026-09-08T22","IID","Imperial Irrigation District","BAT","Battery storage",0,"megawatthours"
"2026-09-08T22","IID","Imperial Irrigation District","GEO","Geothermal",420,"megawatthours"
"2026-09-08T22","IID","Imperial Irrigation District","NG","Natural Gas",95,"megawatthours"
"2026-09-08T22","IID","Imperial Irrigation District","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","IID","Imperial Irrigation District","SNB","Solar with integrated battery storage",1,"megawatthours"
"2026-09-08T22","IID","Imperial Irrigation District","SUN","Solar",357,"megawatthours"
"2026-09-08T22","IID","Imperial Irrigation District","WAT","Hydro",14,"megawatthours"
"2026-09-08T22","IPCO","Idaho Power Company","BAT","Battery storage",1,"megawatthours"
"2026-09-08T22","IPCO","Idaho Power Company","GEO","Geothermal",22,"megawatthours"
"2026-09-08T22","IPCO","Idaho Power Company","NG","Natural Gas",666,"megawatthours"
"2026-09-08T22","IPCO","Idaho Power Company","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","IPCO","Idaho Power Company","OTH","Other",26,"megawatthours"
"2026-09-08T22","IPCO","Idaho Power Company","SUN","Solar",797,"megawatthours"
"2026-09-08T22","IPCO","Idaho Power Company","WAT","Hydro",438,"megawatthours"
"2026-09-08T22","IPCO","Idaho Power Company","WND","Wind",88,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","BAT","Battery storage",238,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","NG","Natural Gas",8601,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","NUC","Nuclear",3561,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","OIL","Petroleum",8,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","OTH","Other",663,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","PS","Pumped storage",1500,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","SNB","Solar with integrated battery storage",10,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","SUN","Solar",290,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","WAT","Hydro",272,"megawatthours"
"2026-09-08T22","ISNE","ISO New England","WND","Wind",508,"megawatthours"
"2026-09-08T22","JEA","JEA","COL","Coal",960,"megawatthours"
"2026-09-08T22","JEA","JEA","NG","Natural Gas",913,"megawatthours"
"2026-09-08T22","JEA","JEA","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","JEA","JEA","OTH","Other",2,"megawatthours"
"2026-09-08T22","JEA","JEA","SUN","Solar",10,"megawatthours"
"2026-09-08T22","LDWP","Los Angeles Department of Water and Power","BAT","Battery storage",0,"megawatthours"
"2026-09-08T22","LDWP","Los Angeles Department of Water and Power","NG","Natural Gas",2154,"megawatthours"
"2026-09-08T22","LDWP","Los Angeles Department of Water and Power","OTH","Other",195,"megawatthours"
"2026-09-08T22","LDWP","Los Angeles Department of Water and Power","PS","Pumped storage",0,"megawatthours"
"2026-09-08T22","LDWP","Los Angeles Department of Water and Power","SNB","Solar with integrated battery storage",397,"megawatthours"
"2026-09-08T22","LDWP","Los Angeles Department of Water and Power","SUN","Solar",680,"megawatthours"
"2026-09-08T22","LDWP","Los Angeles Department of Water and Power","WAT","Hydro",77,"megawatthours"
"2026-09-08T22","LDWP","Los Angeles Department of Water and Power","WND","Wind",29,"megawatthours"
"2026-09-08T22","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","COL","Coal",4008,"megawatthours"
"2026-09-08T22","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","NG","Natural Gas",1686,"megawatthours"
"2026-09-08T22","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","SUN","Solar",44,"megawatthours"
"2026-09-08T22","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","WAT","Hydro",47,"megawatthours"
"2026-09-08T22","MIDA","Mid-Atlantic","COL","Coal",25211,"megawatthours"
"2026-09-08T22","MIDA","Mid-Atlantic","NG","Natural Gas",58718,"megawatthours"
"2026-09-08T22","MIDA","Mid-Atlantic","NUC","Nuclear",30034,"megawatthours"
"2026-09-08T22","MIDA","Mid-Atlantic","OIL","Petroleum",975,"megawatthours"
"2026-09-08T22","MIDA","Mid-Atlantic","OTH","Other",4099,"megawatthours"
"2026-09-08T22","MIDA","Mid-Atlantic","SUN","Solar",8932,"megawatthours"
"2026-09-08T22","MIDA","Mid-Atlantic","WAT","Hydro",5156,"megawatthours"
"2026-09-08T22","MIDA","Mid-Atlantic","WND","Wind",1667,"megawatthours"
"2026-09-08T22","MIDW","Midwest","BAT","Battery storage",122,"megawatthours"
"2026-09-08T22","MIDW","Midwest","COL","Coal",28242,"megawatthours"
"2026-09-08T22","MIDW","Midwest","NG","Natural Gas",34315,"megawatthours"
"2026-09-08T22","MIDW","Midwest","NUC","Nuclear",11668,"megawatthours"
"2026-09-08T22","MIDW","Midwest","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","MIDW","Midwest","OTH","Other",743,"megawatthours"
"2026-09-08T22","MIDW","Midwest","SUN","Solar",17160,"megawatthours"
"2026-09-08T22","MIDW","Midwest","WAT","Hydro",1743,"megawatthours"
"2026-09-08T22","MIDW","Midwest","WND","Wind",14648,"megawatthours"
"2026-09-08T22","MISO","Midcontinent Independent System Operator, Inc.","BAT","Battery storage",122,"megawatthours"
"2026-09-08T22","MISO","Midcontinent Independent System Operator, Inc.","COL","Coal",23341,"megawatthours"
"2026-09-08T22","MISO","Midcontinent Independent System Operator, Inc.","NG","Natural Gas",31138,"megawatthours"
"2026-09-08T22","MISO","Midcontinent Independent System Operator, Inc.","NUC","Nuclear",11668,"megawatthours"
"2026-09-08T22","MISO","Midcontinent Independent System Operator, Inc.","OTH","Other",743,"megawatthours"
"2026-09-08T22","MISO","Midcontinent Independent System Operator, Inc.","SUN","Solar",17116,"megawatthours"
"2026-09-08T22","MISO","Midcontinent Independent System Operator, Inc.","WAT","Hydro",1696,"megawatthours"
"2026-09-08T22","MISO","Midcontinent Independent System Operator, Inc.","WND","Wind",14172,"megawatthours"
"2026-09-08T22","NE","New England","BAT","Battery storage",238,"megawatthours"
"2026-09-08T22","NE","New England","NG","Natural Gas",8601,"megawatthours"
"2026-09-08T22","NE","New England","NUC","Nuclear",3561,"megawatthours"
"2026-09-08T22","NE","New England","OIL","Petroleum",8,"megawatthours"
"2026-09-08T22","NE","New England","OTH","Other",663,"megawatthours"
"2026-09-08T22","NE","New England","PS","Pumped storage",1500,"megawatthours"
"2026-09-08T22","NE","New England","SNB","Solar with integrated battery storage",10,"megawatthours"
"2026-09-08T22","NE","New England","SUN","Solar",290,"megawatthours"
"2026-09-08T22","NE","New England","WAT","Hydro",272,"megawatthours"
"2026-09-08T22","NE","New England","WND","Wind",508,"megawatthours"
"2026-09-08T22","NEVP","Nevada Power Company","COL","Coal",279,"megawatthours"
"2026-09-08T22","NEVP","Nevada Power Company","NG","Natural Gas",2532,"megawatthours"
"2026-09-08T22","NEVP","Nevada Power Company","NUC","Nuclear",0,"megawatthours"
"2026-09-08T22","NEVP","Nevada Power Company","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","NEVP","Nevada Power Company","OTH","Other",355,"megawatthours"
"2026-09-08T22","NEVP","Nevada Power Company","SUN","Solar",3264,"megawatthours"
"2026-09-08T22","NEVP","Nevada Power Company","WAT","Hydro",4,"megawatthours"
"2026-09-08T22","NEVP","Nevada Power Company","WND","Wind",6,"megawatthours"
"2026-09-08T22","NW","Northwest","BAT","Battery storage",999,"megawatthours"
"2026-09-08T22","NW","Northwest","COL","Coal",8891,"megawatthours"
"2026-09-08T22","NW","Northwest","GEO","Geothermal",22,"megawatthours"
"2026-09-08T22","NW","Northwest","NG","Natural Gas",12042,"megawatthours"
"2026-09-08T22","NW","Northwest","NUC","Nuclear",1135,"megawatthours"
"2026-09-08T22","NW","Northwest","OIL","Petroleum",175,"megawatthours"
"2026-09-08T22","NW","Northwest","OTH","Other",790,"megawatthours"
"2026-09-08T22","NW","Northwest","SNB","Solar with integrated battery storage",43,"megawatthours"
"2026-09-08T22","NW","Northwest","SUN","Solar",11497,"megawatthours"
"2026-09-08T22","NW","Northwest","WAT","Hydro",8905,"megawatthours"
"2026-09-08T22","NW","Northwest","WND","Wind",5704,"megawatthours"
"2026-09-08T22","NWMT","NorthWestern Corporation","COL","Coal",1255,"megawatthours"
"2026-09-08T22","NWMT","NorthWestern Corporation","NG","Natural Gas",261,"megawatthours"
"2026-09-08T22","NWMT","NorthWestern Corporation","OIL","Petroleum",59,"megawatthours"
"2026-09-08T22","NWMT","NorthWestern Corporation","SUN","Solar",113,"megawatthours"
"2026-09-08T22","NWMT","NorthWestern Corporation","WAT","Hydro",344,"megawatthours"
"2026-09-08T22","NWMT","NorthWestern Corporation","WND","Wind",1032,"megawatthours"
"2026-09-08T22","NY","New York","COL","Coal",0,"megawatthours"
"2026-09-08T22","NY","New York","NG","Natural Gas",9035,"megawatthours"
"2026-09-08T22","NY","New York","NUC","Nuclear",3118,"megawatthours"
"2026-09-08T22","NY","New York","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","NY","New York","OTH","Other",482,"megawatthours"
"2026-09-08T22","NY","New York","SUN","Solar",0,"megawatthours"
"2026-09-08T22","NY","New York","WAT","Hydro",3327,"megawatthours"
"2026-09-08T22","NY","New York","WND","Wind",293,"megawatthours"
"2026-09-08T22","NYIS","New York Independent System Operator","COL","Coal",0,"megawatthours"
"2026-09-08T22","NYIS","New York Independent System Operator","NG","Natural Gas",9035,"megawatthours"
"2026-09-08T22","NYIS","New York Independent System Operator","NUC","Nuclear",3118,"megawatthours"
"2026-09-08T22","NYIS","New York Independent System Operator","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","NYIS","New York Independent System Operator","OTH","Other",482,"megawatthours"
"2026-09-08T22","NYIS","New York Independent System Operator","SUN","Solar",0,"megawatthours"
"2026-09-08T22","NYIS","New York Independent System Operator","WAT","Hydro",3327,"megawatthours"
"2026-09-08T22","NYIS","New York Independent System Operator","WND","Wind",293,"megawatthours"
"2026-09-08T22","PACE","PacifiCorp East","COL","Coal",3411,"megawatthours"
"2026-09-08T22","PACE","PacifiCorp East","NG","Natural Gas",829,"megawatthours"
"2026-09-08T22","PACE","PacifiCorp East","OTH","Other",130,"megawatthours"
"2026-09-08T22","PACE","PacifiCorp East","SUN","Solar",3168,"megawatthours"
"2026-09-08T22","PACE","PacifiCorp East","WAT","Hydro",107,"megawatthours"
"2026-09-08T22","PACE","PacifiCorp East","WND","Wind",1771,"megawatthours"
"2026-09-08T22","PACW","PacifiCorp West","NG","Natural Gas",476,"megawatthours"
"2026-09-08T22","PACW","PacifiCorp West","OTH","Other",37,"megawatthours"
"2026-09-08T22","PACW","PacifiCorp West","SUN","Solar",400,"megawatthours"
"2026-09-08T22","PACW","PacifiCorp West","WAT","Hydro",98,"megawatthours"
"2026-09-08T22","PACW","PacifiCorp West","WND","Wind",3,"megawatthours"
"2026-09-08T22","PGE","Portland General Electric Company","BAT","Battery storage",-94,"megawatthours"
"2026-09-08T22","PGE","Portland General Electric Company","COL","Coal",0,"megawatthours"
"2026-09-08T22","PGE","Portland General Electric Company","NG","Natural Gas",510,"megawatthours"
"2026-09-08T22","PGE","Portland General Electric Company","OTH","Other",0,"megawatthours"
"2026-09-08T22","PGE","Portland General Electric Company","WAT","Hydro",55,"megawatthours"
"2026-09-08T22","PGE","Portland General Electric Company","WND","Wind",0,"megawatthours"
"2026-09-08T22","PJM","PJM Interconnection, LLC","COL","Coal",25211,"megawatthours"
"2026-09-08T22","PJM","PJM Interconnection, LLC","NG","Natural Gas",58718,"megawatthours"
"2026-09-08T22","PJM","PJM Interconnection, LLC","NUC","Nuclear",30034,"megawatthours"
"2026-09-08T22","PJM","PJM Interconnection, LLC","OIL","Petroleum",975,"megawatthours"
"2026-09-08T22","PJM","PJM Interconnection, LLC","OTH","Other",4099,"megawatthours"
"2026-09-08T22","PJM","PJM Interconnection, LLC","SUN","Solar",8932,"megawatthours"
"2026-09-08T22","PJM","PJM Interconnection, LLC","WAT","Hydro",5156,"megawatthours"
"2026-09-08T22","PJM","PJM Interconnection, LLC","WND","Wind",1667,"megawatthours"
"2026-09-08T22","PNM","Public Service Company of New Mexico","BAT","Battery storage",-205,"megawatthours"
"2026-09-08T22","PNM","Public Service Company of New Mexico","COL","Coal",377,"megawatthours"
"2026-09-08T22","PNM","Public Service Company of New Mexico","GEO","Geothermal",6,"megawatthours"
"2026-09-08T22","PNM","Public Service Company of New Mexico","NG","Natural Gas",578,"megawatthours"
"2026-09-08T22","PNM","Public Service Company of New Mexico","SUN","Solar",1471,"megawatthours"
"2026-09-08T22","PNM","Public Service Company of New Mexico","WAT","Hydro",0,"megawatthours"
"2026-09-08T22","PNM","Public Service Company of New Mexico","WND","Wind",226,"megawatthours"
"2026-09-08T22","PSCO","Public Service Company of Colorado","BAT","Battery storage",1063,"megawatthours"
"2026-09-08T22","PSCO","Public Service Company of Colorado","COL","Coal",2220,"megawatthours"
"2026-09-08T22","PSCO","Public Service Company of Colorado","NG","Natural Gas",1368,"megawatthours"
"2026-09-08T22","PSCO","Public Service Company of Colorado","OIL","Petroleum",-1,"megawatthours"
"2026-09-08T22","PSCO","Public Service Company of Colorado","SUN","Solar",2235,"megawatthours"
"2026-09-08T22","PSCO","Public Service Company of Colorado","WAT","Hydro",3,"megawatthours"
"2026-09-08T22","PSCO","Public Service Company of Colorado","WND","Wind",1669,"megawatthours"
"2026-09-08T22","PSEI","Puget Sound Energy, Inc.","COL","Coal",0,"megawatthours"
"2026-09-08T22","PSEI","Puget Sound Energy, Inc.","NG","Natural Gas",672,"megawatthours"
"2026-09-08T22","PSEI","Puget Sound Energy, Inc.","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","PSEI","Puget Sound Energy, Inc.","OTH","Other",23,"megawatthours"
"2026-09-08T22","PSEI","Puget Sound Energy, Inc.","SUN","Solar",13,"megawatthours"
"2026-09-08T22","PSEI","Puget Sound Energy, Inc.","WAT","Hydro",35,"megawatthours"
"2026-09-08T22","PSEI","Puget Sound Energy, Inc.","WND","Wind",27,"megawatthours"
"2026-09-08T22","SC","South Carolina Public Service Authority","COL","Coal",1998,"megawatthours"
"2026-09-08T22","SC","South Carolina Public Service Authority","NG","Natural Gas",870,"megawatthours"
"2026-09-08T22","SC","South Carolina Public Service Authority","OIL","Petroleum",0,"megawatthours"
