"period","stateid","stateDescription","sectorid","sectorName","customers","price","revenue","sales","customers-units","price-units","revenue-units","sales-units"
"2025-12","MAT","Middle Atlantic","COM","commercial","2467325","17.42","2234.61403","12828.38206","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MAT","Middle Atlantic","IND","industrial","39584","10.74","626.25574","5831.57845","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MAT","Middle Atlantic","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MAT","Middle Atlantic","RES","residential","16821373","23.25","3020.30919","12988.01755","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MAT","Middle Atlantic","TRA","transportation","18","15.32","50.66417","330.60424","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MD","Maryland","ALL","all sectors","2744887","17.68","1016.99893","5753.84827","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MD","Maryland","COM","commercial","262837","15.86","387.46233","2443.48606","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MD","Maryland","IND","industrial","9385","13.59","38.33387","282.00701","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MD","Maryland","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MD","Maryland","RES","residential","2472660","19.57","584.18724","2984.74164","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MD","Maryland","TRA","transportation","5","16.09","7.01549","43.61357","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ME","Maine","ALL","all sectors","869928","24.57","222.82253","906.77897","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ME","Maine","COM","commercial","112806","21.55","71.94561","333.78915","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ME","Maine","IND","industrial","1785","17.15","30.11616","175.56086","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ME","Maine","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ME","Maine","RES","residential","755337","30.39","120.76075","397.42896","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ME","Maine","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MI","Michigan","ALL","all sectors","5129879","14.77","1265.35446","8566.90591","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MI","Michigan","COM","commercial","570592","14.41","446.46582","3099.24223","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MI","Michigan","IND","industrial","5757","8.68","198.99632","2293.41945","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MI","Michigan","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MI","Michigan","RES","residential","4553528","19.53","619.82887","3173.78586","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MI","Michigan","TRA","transportation","2","13.84",".06345",".45837","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MN","Minnesota","ALL","all sectors","2953085","12.21","716.91186","5869.23817","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MN","Minnesota","COM","commercial","312879","11.61","232.92891","2006.28777","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MN","Minnesota","IND","industrial","9459","9.17","148.52287","1619.84054","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MN","Minnesota","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MN","Minnesota","RES","residential","2630746","14.96","335.25444","2241.28449","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MN","Minnesota","TRA","transportation","1","11.27",".20564","1.82537","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MO","Missouri","ALL","all sectors","3311791","10.4","726.26903","6981.02711","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MO","Missouri","COM","commercial","407208","9.47","240.72792","2543.21424","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MO","Missouri","IND","industrial","9341","7.85","83.11659","1059.02652","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MO","Missouri","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MO","Missouri","RES","residential","2895240","11.91","402.17423","3376.36166","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MO","Missouri","TRA","transportation","2","10.32",".25029","2.42468","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MS","Mississippi","ALL","all sectors","1613225","11.65","452.01935","3878.82091","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MS","Mississippi","COM","commercial","248832","13.41","142.41874","1062.1718","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MS","Mississippi","IND","industrial","12333","7.47","99.72462","1334.17011","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MS","Mississippi","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MS","Mississippi","RES","residential","1352060","14.16","209.87599","1482.479","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MS","Mississippi","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MT","Montana","ALL","all sectors","724140","10.7","145.53375","1359.82673","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MT","Montana","COM","commercial","141831","11.62","50.54973","434.87541","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MT","Montana","IND","industrial","11412","6.34","22.80584","359.59994","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MT","Montana","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MT","Montana","RES","residential","570897","12.77","72.17818","565.35138","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MT","Montana","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MTN","Mountain","ALL","all sectors","12686130","10.91","2672.60342","24498.21034","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MTN","Mountain","COM","commercial","1556273","10.83","984.26894","9086.09877","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MTN","Mountain","IND","industrial","99338","7.21","522.11341","7240.07736","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MTN","Mountain","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MTN","Mountain","RES","residential","11030514","14.28","1164.8453","8158.88987","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","MTN","Mountain","TRA","transportation","5","10.47","1.37576","13.14434","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","NC","North Carolina","ALL","all sectors","5968131","11.67","1435.71079","12305.38679","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","NC","North Carolina","COM","commercial","757832","10.74","438.8339","4085.51201","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","NC","North Carolina","IND","industrial","8614","7.91","157.04991","1985.46351","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","NC","North Carolina","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","NC","North Carolina","RES","residential","5201684","13.47","839.7254","6233.43677","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","NC","North Carolina","TRA","transportation","1","10.42",".10158",".9745","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ND","North Dakota","ALL","all sectors","490116","8.12","227.76432","2806.50787","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ND","North Dakota","COM","commercial","77986","7.28","74.984","1029.90779","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ND","North Dakota","IND","industrial","10983","7.37","86.8657","1178.29871","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ND","North Dakota","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-12","ND","North Dakota","RES","residential","401147","11.02","65.91461","598.30138","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
