"period","stateid","stateDescription","sectorid","sectorName","customers","price","revenue","sales","customers-units","price-units","revenue-units","sales-units"
"2025-Q1","OR","Oregon","ALL","all sectors","2160606","11.51","1871.1334","16253.79656","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","OR","Oregon","COM","commercial","249194","10.5","676.21743","6442.28478","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","OR","Oregon","IND","industrial","26344","8.1","305.5951","3773.67635","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","OR","Oregon","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","OR","Oregon","RES","residential","1885066","14.73","888.55402","6032.09934","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","OR","Oregon","TRA","transportation","2","13.37",".76686","5.73609","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PA","Pennsylvania","ALL","all sectors","6283931","13.62","5141.79883","37746.99696","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PA","Pennsylvania","COM","commercial","742934","11.96","1212.89211","10137.93114","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PA","Pennsylvania","IND","industrial","11225","8.94","1005.1459","11241.03081","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PA","Pennsylvania","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PA","Pennsylvania","RES","residential","5529767","17.94","2911.18313","16223.39819","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PA","Pennsylvania","TRA","transportation","5","8.7","12.5777","144.63682","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACC","Pacific Contiguous","ALL","all sectors","21962140","19.46","19003.42489","97660.84084","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACC","Pacific Contiguous","COM","commercial","2416128","19.04","7906.48754","41516.78963","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACC","Pacific Contiguous","IND","industrial","195630","13.64","2357.53868","17280.88394","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACC","Pacific Contiguous","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACC","Pacific Contiguous","RES","residential","19350362","22.53","8707.6585","38657.51196","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACC","Pacific Contiguous","TRA","transportation","20","15.43","31.74017","205.65532","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACN","Pacific Noncontiguous","ALL","all sectors","868536","30.72","1150.8162","3745.89213","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACN","Pacific Noncontiguous","COM","commercial","117671","29.53","398.22395","1348.46308","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACN","Pacific Noncontiguous","IND","industrial","2045","29.09","339.23283","1165.98282","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACN","Pacific Noncontiguous","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACN","Pacific Noncontiguous","RES","residential","748820","33.57","413.35941","1231.44623","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","PACN","Pacific Noncontiguous","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","RI","Rhode Island","ALL","all sectors","528589","28.31","499.28721","1763.93085","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","RI","Rhode Island","COM","commercial","64295","25.08","203.85186","812.95532","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","RI","Rhode Island","IND","industrial","1689","24.25","35.42808","146.07375","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","RI","Rhode Island","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","RI","Rhode Island","RES","residential","462603","32.37","258.62435","798.97879","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","RI","Rhode Island","TRA","transportation","1","23.35","1.38292","5.92298","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SAT","South Atlantic","ALL","all sectors","34973363","12.31","26720.48766","217149.41347","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SAT","South Atlantic","COM","commercial","4059152","11.12","9382.46397","84358.95265","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SAT","South Atlantic","IND","industrial","85564","8.03","2590.235","32252.57905","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SAT","South Atlantic","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SAT","South Atlantic","RES","residential","30828635","14.68","14717.02209","100231.61017","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SAT","South Atlantic","TRA","transportation","13","10.05","30.76659","306.2716","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SC","South Carolina","ALL","all sectors","3004796","11.35","2375.55224","20930.10934","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SC","South Carolina","COM","commercial","413414","11.1","690.79481","6221.53809","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SC","South Carolina","IND","industrial","3526","7.08","421.44396","5951.33218","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SC","South Carolina","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SC","South Carolina","RES","residential","2587856","14.43","1263.31347","8757.23907","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SC","South Carolina","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SD","South Dakota","ALL","all sectors","524688","10.79","405.20623","3754.54469","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SD","South Dakota","COM","commercial","79140","10.47","140.28486","1340.40973","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SD","South Dakota","IND","industrial","4280","8.38","64.6392","771.36342","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SD","South Dakota","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SD","South Dakota","RES","residential","441268","12.19","200.28219","1642.77153","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","SD","South Dakota","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TN","Tennessee","ALL","all sectors","3614504","11.53","3100.45829","26892.81436","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TN","Tennessee","COM","commercial","543852","12.97","1085.74752","8373.86759","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TN","Tennessee","IND","industrial","990","6.69","387.64199","5795.56944","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TN","Tennessee","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TN","Tennessee","RES","residential","3069662","12.79","1627.06878","12723.37734","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TN","Tennessee","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TX","Texas","ALL","all sectors","14530733","9.87","11865.35754","120273.16285","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TX","Texas","COM","commercial","1526948","8.51","3372.90067","39626.2064","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TX","Texas","IND","industrial","393729","6.41","2665.94966","41569.98335","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TX","Texas","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TX","Texas","RES","residential","12610053","14.91","5826.42022","39074.74569","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","TX","Texas","TRA","transportation","3","3.91",".08701","2.2274","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","US","U.S. Total","ALL","all sectors","163574456","13.16","130273.86783","989783.34169","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","US","U.S. Total","COM","commercial","19502710","12.98","45704.92088","352078.71158","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","US","U.S. Total","IND","industrial","1113271","8.28","20452.16225","246958.5489","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","US","U.S. Total","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","US","U.S. Total","RES","residential","142958394","16.42","63861.09855","388814.60094","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","US","U.S. Total","TRA","transportation","81","13.24","255.68616","1931.48027","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","UT","Utah","ALL","all sectors","1407709","10.04","818.66589","8156.1579","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","UT","Utah","COM","commercial","144382","9.44","331.62315","3512.95947","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q1","UT","Utah","IND","industrial","10710","8.06","159.06647","1973.41512","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
