"period","subba","subba-name","parent","parent-name","value","value-units"
"2026-09-16T11","ZONI","Dunwoodie","NYIS","New York Independent System Operator","544","megawatthours"
"2026-09-16T11","ZONJ","New York City","NYIS","New York Independent System Operator","5179","megawatthours"
"2026-09-16T11","ZONK","Long Island","NYIS","New York Independent System Operator","1933","megawatthours"
"2026-09-16T11","AE","Atlantic Electric zone","PJM","PJM Interconnection, LLC","1032","megawatthours"
"2026-09-16T11","AEP","American Electric Power zone","PJM","PJM Interconnection, LLC","16991","megawatthours"
"2026-09-16T11","AP","Allegheny Power zone","PJM","PJM Interconnection, LLC","5046","megawatthours"
"2026-09-16T11","ATSI","American Transmission Systems, Inc. zone","PJM","PJM Interconnection, LLC","8072","megawatthours"
"2026-09-16T11","BC","Baltimore Gas & Electric zone","PJM","PJM Interconnection, LLC","2939","megawatthours"
"2026-09-16T11","CE","Commonwealth Edison zone","PJM","PJM Interconnection, LLC","10208","megawatthours"
"2026-09-16T11","DAY","Dayton Power & Light zone","PJM","PJM Interconnection, LLC","2177","megawatthours"
"2026-09-16T11","DEOK","Duke Energy Ohio/Kentucky zone","PJM","PJM Interconnection, LLC","3244","megawatthours"
"2026-09-16T11","DOM","Dominion Virginia Power zone","PJM","PJM Interconnection, LLC","14801","megawatthours"
"2026-09-16T11","DPL","Delmarva Power & Light zone","PJM","PJM Interconnection, LLC","1622","megawatthours"
"2026-09-16T11","DUQ","Duquesne Lighting Company zone","PJM","PJM Interconnection, LLC","1340","megawatthours"
"2026-09-16T11","EKPC","East Kentucky Power Cooperative zone","PJM","PJM Interconnection, LLC","1443","megawatthours"
"2026-09-16T11","JC","Jersey Central Power & Light zone","PJM","PJM Interconnection, LLC","2074","megawatthours"
"2026-09-16T11","ME","Metropolitan Edison zone","PJM","PJM Interconnection, LLC","1590","megawatthours"
"2026-09-16T11","PE","PECO Energy zone","PJM","PJM Interconnection, LLC","3706","megawatthours"
"2026-09-16T11","PEP","Potomac Electric Power zone","PJM","PJM Interconnection, LLC","2897","megawatthours"
"2026-09-16T11","PL","Pennsylvania Power & Light zone","PJM","PJM Interconnection, LLC","4263","megawatthours"
"2026-09-16T11","PN","Pennsylvania Electric zone","PJM","PJM Interconnection, LLC","1832","megawatthours"
"2026-09-16T11","PS","Public Service Electric & Gas zone","PJM","PJM Interconnection, LLC","4244","megawatthours"
"2026-09-16T11","RECO","Rockland Electric (East) zone","PJM","PJM Interconnection, LLC","143","megawatthours"
"2026-09-16T11","ACMA","City of Acoma Pueblo","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-16T11","CYGA","City of Gallup","PNM","Public Service Company of New Mexico","12","megawatthours"
"2026-09-16T11","Frep","Freeport","PNM","Public Service Company of New Mexico","39","megawatthours"
"2026-09-16T11","Jica","Jicarilla Apache Nation","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-16T11","KAFB","Kirtland Air Force Base","PNM","Public Service Company of New Mexico","55","megawatthours"
"2026-09-16T11","KCEC","Kit Carson Electric Cooperative","PNM","Public Service Company of New Mexico","21","megawatthours"
"2026-09-16T11","LAC","Los Alamos County","PNM","Public Service Company of New Mexico","68","megawatthours"
"2026-09-16T11","PNM","PNM System Firm Load","PNM","Public Service Company of New Mexico","1130","megawatthours"
"2026-09-16T11","TSGT","Tri-State Generation and Transmission","PNM","Public Service Company of New Mexico","244","megawatthours"
"2026-09-16T11","CSWS","AEPW American Electric Power West","SWPP","Southwest Power Pool","5828","megawatthours"
"2026-09-16T11","EDE","Empire District Electric Company","SWPP","Southwest Power Pool","686","megawatthours"
"2026-09-16T11","GRDA","Grand River Dam Authority","SWPP","Southwest Power Pool","1298","megawatthours"
"2026-09-16T11","INDN","Independence Power & Light","SWPP","Southwest Power Pool","108","megawatthours"
"2026-09-16T11","KACY","Kansas City Board of Public Utilities","SWPP","Southwest Power Pool","268","megawatthours"
"2026-09-16T11","KCPL","Kansas City Power & Light","SWPP","Southwest Power Pool","2032","megawatthours"
"2026-09-16T11","LES","Lincoln Electric System","SWPP","Southwest Power Pool","417","megawatthours"
"2026-09-16T11","MPS","KCP&L Greater Missouri Operations","SWPP","Southwest Power Pool","1009","megawatthours"
"2026-09-16T11","NPPD","Nebraska Public Power District","SWPP","Southwest Power Pool","1754","megawatthours"
"2026-09-16T11","OKGE","Oklahoma Gas and Electric Co.","SWPP","Southwest Power Pool","4892","megawatthours"
"2026-09-16T11","OPPD","Omaha Public Power District","SWPP","Southwest Power Pool","1768","megawatthours"
"2026-09-16T11","SECI","Sunflower Electric","SWPP","Southwest Power Pool","666","megawatthours"
"2026-09-16T11","SPRM","City of Springfield","SWPP","Southwest Power Pool","441","megawatthours"
"2026-09-16T11","SPS","Southwestern Public Service Company","SWPP","Southwest Power Pool","4096","megawatthours"
"2026-09-16T11","WAUE","Western Area Power Upper Great Plains East","SWPP","Southwest Power Pool","3544","megawatthours"
"2026-09-16T11","WFEC","Western Farmers Electric Cooperative","SWPP","Southwest Power Pool","1140","megawatthours"
"2026-09-16T11","WR","Westar Energy","SWPP","Southwest Power Pool","3500","megawatthours"
"2026-09-16T11","PRPA","Platte River Power Authority - PRPA","SWPW","Southwest Power Pool West Balancing Authority Area","283","megawatthours"
"2026-09-16T11","WACM","Western Area Power Administration - Colorado Missouri Region - WACM","SWPW","Southwest Power Pool West Balancing Authority Area","2063","megawatthours"
"2026-09-16T11","WAUW","Western Area Power Administration - Upper Great Plains West - WAUW","SWPW","Southwest Power Pool West Balancing Authority Area","54","megawatthours"
"2026-09-16T10","BASI","Basin Electric Power Cooperative","BHBA","Black Hills Energy","196","megawatthours"
"2026-09-16T10","SDE","Black Hills Energy South Dakota Electric","BHBA","Black Hills Energy","222","megawatthours"
"2026-09-16T10","WYE","Black Hills Energy Wyoming Electric","BHBA","Black Hills Energy","345","megawatthours"
"2026-09-16T10","PGAE","Pacific Gas and Electric","CISO","California Independent System Operator","10526","megawatthours"
"2026-09-16T10","SCE","Southern California Edison","CISO","California Independent System Operator","11361","megawatthours"
"2026-09-16T10","SDGE","San Diego Gas and Electric","CISO","California Independent System Operator","2422","megawatthours"
"2026-09-16T10","VEA","Valley Electric Association","CISO","California Independent System Operator","54","megawatthours"
"2026-09-16T10","COAS","Coast","ERCO","Electric Reliability Council of Texas, Inc.","14616","megawatthours"
"2026-09-16T10","EAST","East","ERCO","Electric Reliability Council of Texas, Inc.","1941","megawatthours"
"2026-09-16T10","FWES","Far West","ERCO","Electric Reliability Council of Texas, Inc.","7574","megawatthours"
"2026-09-16T10","NCEN","North Central","ERCO","Electric Reliability Council of Texas, Inc.","17261","megawatthours"
"2026-09-16T10","NRTH","North","ERCO","Electric Reliability Council of Texas, Inc.","1855","megawatthours"
"2026-09-16T10","SCEN","South Central","ERCO","Electric Reliability Council of Texas, Inc.","9573","megawatthours"
"2026-09-16T10","SOUT","South","ERCO","Electric Reliability Council of Texas, Inc.","4694","megawatthours"
"2026-09-16T10","WEST","West","ERCO","Electric Reliability Council of Texas, Inc.","1996","megawatthours"
"2026-09-16T10","0001","Zone 1","MISO","Midcontinent Independent System Operator, Inc.","8692","megawatthours"
"2026-09-16T10","0004","Zone 4","MISO","Midcontinent Independent System Operator, Inc.","5036","megawatthours"
"2026-09-16T10","0006","Zone 6","MISO","Midcontinent Independent System Operator, Inc.","10368","megawatthours"
"2026-09-16T10","0027","Zones 2 and 7","MISO","Midcontinent Independent System Operator, Inc.","17866","megawatthours"
"2026-09-16T10","0035","Zones 3 and 5","MISO","Midcontinent Independent System Operator, Inc.","10083","megawatthours"
"2026-09-16T10","8910","Zones 8, 9, and 10","MISO","Midcontinent Independent System Operator, Inc.","20840","megawatthours"
"2026-09-16T10","ZONA","West","NYIS","New York Independent System Operator","1595","megawatthours"
"2026-09-16T10","ZONB","Genesee","NYIS","New York Independent System Operator","971","megawatthours"
"2026-09-16T10","ZONC","Central","NYIS","New York Independent System Operator","1457","megawatthours"
"2026-09-16T10","ZOND","North","NYIS","New York Independent System Operator","536","megawatthours"
"2026-09-16T10","ZONE","Mohawk Valley","NYIS","New York Independent System Operator","711","megawatthours"
"2026-09-16T10","ZONF","Capital","NYIS","New York Independent System Operator","1150","megawatthours"
"2026-09-16T10","ZONG","Hudson Valley","NYIS","New York Independent System Operator","858","megawatthours"
"2026-09-16T10","ZONH","Millwood","NYIS","New York Independent System Operator","194","megawatthours"
"2026-09-16T10","ZONI","Dunwoodie","NYIS","New York Independent System Operator","491","megawatthours"
"2026-09-16T10","ZONJ","New York City","NYIS","New York Independent System Operator","4706","megawatthours"
"2026-09-16T10","ZONK","Long Island","NYIS","New York Independent System Operator","1787","megawatthours"
"2026-09-16T10","AE","Atlantic Electric zone","PJM","PJM Interconnection, LLC","958","megawatthours"
"2026-09-16T10","AEP","American Electric Power zone","PJM","PJM Interconnection, LLC","16150","megawatthours"
"2026-09-16T10","AP","Allegheny Power zone","PJM","PJM Interconnection, LLC","4757","megawatthours"
"2026-09-16T10","ATSI","American Transmission Systems, Inc. zone","PJM","PJM Interconnection, LLC","7498","megawatthours"
"2026-09-16T10","BC","Baltimore Gas & Electric zone","PJM","PJM Interconnection, LLC","2691","megawatthours"
"2026-09-16T10","CE","Commonwealth Edison zone","PJM","PJM Interconnection, LLC","9773","megawatthours"
"2026-09-16T10","DAY","Dayton Power & Light zone","PJM","PJM Interconnection, LLC","2026","megawatthours"
"2026-09-16T10","DEOK","Duke Energy Ohio/Kentucky zone","PJM","PJM Interconnection, LLC","3038","megawatthours"
"2026-09-16T10","DOM","Dominion Virginia Power zone","PJM","PJM Interconnection, LLC","14098","megawatthours"
"2026-09-16T10","DPL","Delmarva Power & Light zone","PJM","PJM Interconnection, LLC","1481","megawatthours"
"2026-09-16T10","DUQ","Duquesne Lighting Company zone","PJM","PJM Interconnection, LLC","1276","megawatthours"
"2026-09-16T10","EKPC","East Kentucky Power Cooperative zone","PJM","PJM Interconnection, LLC","1392","megawatthours"
"2026-09-16T10","JC","Jersey Central Power & Light zone","PJM","PJM Interconnection, LLC","1923","megawatthours"
"2026-09-16T10","ME","Metropolitan Edison zone","PJM","PJM Interconnection, LLC","1450","megawatthours"
"2026-09-16T10","PE","PECO Energy zone","PJM","PJM Interconnection, LLC","3361","megawatthours"
"2026-09-16T10","PEP","Potomac Electric Power zone","PJM","PJM Interconnection, LLC","2627","megawatthours"
"2026-09-16T10","PL","Pennsylvania Power & Light zone","PJM","PJM Interconnection, LLC","3859","megawatthours"
"2026-09-16T10","PN","Pennsylvania Electric zone","PJM","PJM Interconnection, LLC","1675","megawatthours"
"2026-09-16T10","PS","Public Service Electric & Gas zone","PJM","PJM Interconnection, LLC","3970","megawatthours"
"2026-09-16T10","RECO","Rockland Electric (East) zone","PJM","PJM Interconnection, LLC","132","megawatthours"
"2026-09-16T10","ACMA","City of Acoma Pueblo","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-16T10","CYGA","City of Gallup","PNM","Public Service Company of New Mexico","13","megawatthours"
"2026-09-16T10","Frep","Freeport","PNM","Public Service Company of New Mexico","39","megawatthours"
"2026-09-16T10","Jica","Jicarilla Apache Nation","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-16T10","KAFB","Kirtland Air Force Base","PNM","Public Service Company of New Mexico","54","megawatthours"
"2026-09-16T10","KCEC","Kit Carson Electric Cooperative","PNM","Public Service Company of New Mexico","21","megawatthours"
"2026-09-16T10","LAC","Los Alamos County","PNM","Public Service Company of New Mexico","68","megawatthours"
"2026-09-16T10","PNM","PNM System Firm Load","PNM","Public Service Company of New Mexico","1121","megawatthours"
"2026-09-16T10","TSGT","Tri-State Generation and Transmission","PNM","Public Service Company of New Mexico","244","megawatthours"
"2026-09-16T10","CSWS","AEPW American Electric Power West","SWPP","Southwest Power Pool","5742","megawatthours"
"2026-09-16T10","EDE","Empire District Electric Company","SWPP","Southwest Power Pool","661","megawatthours"
"2026-09-16T10","GRDA","Grand River Dam Authority","SWPP","Southwest Power Pool","1285","megawatthours"
"2026-09-16T10","INDN","Independence Power & Light","SWPP","Southwest Power Pool","106","megawatthours"
"2026-09-16T10","KACY","Kansas City Board of Public Utilities","SWPP","Southwest Power Pool","257","megawatthours"
"2026-09-16T10","KCPL","Kansas City Power & Light","SWPP","Southwest Power Pool","1964","megawatthours"
"2026-09-16T10","LES","Lincoln Electric System","SWPP","Southwest Power Pool","403","megawatthours"
"2026-09-16T10","MPS","KCP&L Greater Missouri Operations","SWPP","Southwest Power Pool","989","megawatthours"
"2026-09-16T10","NPPD","Nebraska Public Power District","SWPP","Southwest Power Pool","1702","megawatthours"
"2026-09-16T10","OKGE","Oklahoma Gas and Electric Co.","SWPP","Southwest Power Pool","4851","megawatthours"
"2026-09-16T10","OPPD","Omaha Public Power District","SWPP","Southwest Power Pool","1714","megawatthours"
"2026-09-16T10","SECI","Sunflower Electric","SWPP","Southwest Power Pool","637","megawatthours"
"2026-09-16T10","SPRM","City of Springfield","SWPP","Southwest Power Pool","427","megawatthours"
"2026-09-16T10","SPS","Southwestern Public Service Company","SWPP","Southwest Power Pool","4036","megawatthours"
"2026-09-16T10","WAUE","Western Area Power Upper Great Plains East","SWPP","Southwest Power Pool","3482","megawatthours"
"2026-09-16T10","WFEC","Western Farmers Electric Cooperative","SWPP","Southwest Power Pool","1139","megawatthours"
"2026-09-16T10","WR","Westar Energy","SWPP","Southwest Power Pool","3378","megawatthours"
"2026-09-16T10","PRPA","Platte River Power Authority - PRPA","SWPW","Southwest Power Pool West Balancing Authority Area","281","megawatthours"
"2026-09-16T10","WACM","Western Area Power Administration - Colorado Missouri Region - WACM","SWPW","Southwest Power Pool West Balancing Authority Area","2051","megawatthours"
"2026-09-16T10","WAUW","Western Area Power Administration - Upper Great Plains West - WAUW","SWPW","Southwest Power Pool West Balancing Authority Area","53","megawatthours"
